#PATH-POINTS-START Path
-120.192,-60.752,120,0
-120.214,-62.752,120
-120.236,-64.752,120
-120.258,-66.751,120
-120.28,-68.751,120
-120.302,-70.751,120
-120.324,-72.751,120
-120.346,-74.751,120
-120.368,-76.751,120
-120.39,-78.751,120
-120.412,-80.751,120
-120.434,-82.751,120
-120.456,-84.75,120
-120.478,-86.75,120
-120.5,-88.75,120
-120.522,-90.75,120
-120.544,-92.75,120
-120.566,-94.75,120
-120.588,-96.75,120
-120.61,-98.75,120
-120.632,-100.749,120
-120.654,-102.749,120
-120.676,-104.749,120
-120.698,-106.749,120
-120.72,-108.749,120
-120.742,-110.749,120
-120.764,-112.749,120
-120.786,-114.749,120
-120.808,-116.748,120
-121.447,-118.132,120,0
-123.447,-118.156,120
-125.446,-118.18,120
-127.446,-118.204,120
-129.446,-118.228,120
-131.446,-118.252,120
-133.446,-118.276,120
-135.446,-118.301,120
-137.446,-118.325,120
-139.445,-118.349,120
-141.445,-118.373,120
-143.445,-118.397,120
-145.445,-118.421,120
-147.445,-118.445,120
-149.445,-118.469,120
-151.445,-118.493,120
-153.444,-118.517,120
-155.444,-118.542,120
-157.444,-118.566,120
-159.444,-118.59,120
-161.444,-118.614,120
-163.444,-118.638,120
-165.444,-118.662,120
-167.443,-118.686,120
-169.443,-118.71,120
-171.443,-118.734,120
-173.443,-118.758,120,0
-175.443,-118.782,120
-177.443,-118.805,120
-179.443,-118.826,120
-181.442,-118.846,120
-183.442,-118.864,120
-185.442,-118.875,120
-184.886,-118.827,120
-182.887,-118.788,120
-180.887,-118.754,120
-178.887,-118.723,120
-176.887,-118.693,120
-174.887,-118.665,120
-172.888,-118.638,120
-170.888,-118.612,120
-168.888,-118.586,120
-166.888,-118.562,120
-164.888,-118.538,120
-162.888,-118.515,120
-160.889,-118.493,120
-158.889,-118.471,120
-156.889,-118.45,120
-154.889,-118.429,120
-152.889,-118.41,120
-150.889,-118.39,120
-148.889,-118.372,120
-146.889,-118.354,120
-144.889,-118.337,120
-142.889,-118.32,120
-140.889,-118.304,120
-138.889,-118.288,120
-136.89,-118.273,120
-134.89,-118.259,120
-132.89,-118.245,120
-130.89,-118.232,120
-128.89,-118.22,120
-126.89,-118.208,120
-124.89,-118.197,120
-122.89,-118.187,120
-120.89,-118.177,120
-118.89,-118.169,120
-116.89,-118.16,120
-114.89,-118.153,120
-112.89,-118.146,120
-110.89,-118.14,120
-108.89,-118.135,120
-106.89,-118.13,120
-104.89,-118.127,120
-102.89,-118.124,120
-100.89,-118.122,120
-98.89,-118.122,120
-96.89,-118.122,120
-94.89,-118.123,120
-92.89,-118.125,120
-90.89,-118.128,120
-88.89,-118.132,120
-86.89,-118.138,120
-84.89,-118.144,120
-82.89,-118.152,120
-80.89,-118.161,120
-78.89,-118.171,120
-76.89,-118.183,120
-74.89,-118.197,120
-72.89,-118.211,120
-70.89,-118.228,120
-68.89,-118.246,120
-66.89,-118.267,120
-64.891,-118.289,120
-62.891,-118.313,120
-60.891,-118.34,120
-58.891,-118.369,120
-56.891,-118.401,120
-54.892,-118.435,120
-52.892,-118.473,120
-50.139,-118.531,120,0
-50.139,-118.531,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.11.0","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"4hmiEahbbB","x":-120.19231820667031,"y":-60.751845270639706,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"bX57BGOWpX","x":-120.82278567523237,"y":-118.12438490978678,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"swz8BkBbph"},{"controls":[{"uid":"bX57BGOWpX","x":-120.82278567523237,"y":-118.12438490978678,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"OoLd74pBQP","x":-173.151585565883,"y":-118.75485237834884,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"yqtAhWfMSy"},{"controls":[{"uid":"OoLd74pBQP","x":-173.151585565883,"y":-118.75485237834884,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"0owcFWV1VC","x":-225.48038545653367,"y":-119.3853198469109,"lock":false,"visible":true,"__type":"control"},{"uid":"xvnDFLJX3f","x":-106.88127870185227,"y":-117.26959709777056,"lock":false,"visible":true,"__type":"control"},{"uid":"4qKN7xkIqj","x":-50.139206531267135,"y":-118.53053203489468,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"U0tyAcyYzJ"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"F9BTHaUoO6","lock":false,"visible":true}]}
